code,name,level,parent_code,account_type,full_path
21110438,بدل أغذية,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل أغذية
21110439,بدل ملابس,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل ملابس
21110440,بدل انتقال نقدى ثابت ونظير عدم تخصيص سيارات ركوب حكومية,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل انتقال نقدى ثابت ونظير عدم تخصيص سيارات ركوب حكومية
21110441,بدل قضاء,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل قضاء
21110442,بدل جامعة,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل جامعة
21110443,بدل يخص العلاقات الثقافية والتعاون الخارجى,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل يخص العلاقات الثقافية والتعاون الخارجى
21110444,بدل تفرغ فنانين تشكيليين,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل تفرغ فنانين تشكيليين
21110445,بدل معلم (تدريس),6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل معلم (تدريس)
21110446,بدل اعتماد (معلمين),6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل اعتماد (معلمين)
21110447,بدلات مختلفة أخرى,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدلات مختلفة أخرى
21110448,بدل مخاطر مهن طبية,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل مخاطر مهن طبية
21110449,بدل تمثيل إضافى,6,21110400,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / بدلات نوعية / بدل تمثيل إضافى
21110500,مزايا نقدية,5,21110000,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / مزايا نقدية
21110501,اعانة غلاء المعيشة,6,21110500,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / مزايا نقدية / اعانة غلاء المعيشة
21110502,علاوة اجتماعية,6,21110500,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / مزايا نقدية / علاوة اجتماعية
21110503,علاوة اجتماعية اضافية,6,21110500,expense,لإستخدامات / المصروفات / الأجور وتعويضات العاملين / الاجوروالبدلات النقدية والعينية / مزايا نقدية / علاوة اجتماعية اضافية
